timestamp;heure_num;jour_semaine;est_weekend;est_vacances;est_heure_cours;saison;region;nb_lits;puissance_w;tension_v;courant_a;facteur_puissance;energie_jour_kwh;temperature_c;humidite_pct;vent_kmh;niveau_anomalie;type_anomalie
12/09/2024 11:15;11;Jeudi;0;0;1;Automne;Nord;2;675.1;235.0;2.873;0.91;4.752;23.8;50;4.9;Leger;surconsommation
12/09/2024 12:45;12;Jeudi;0;0;1;Automne;Sud;3;1933.3;228.8;8.45;0.94;13.166;36.1;63;5.3;Modere;surconsommation
12/09/2024 13:00;13;Jeudi;0;0;1;Automne;Centre;4;93.2;234.6;0.397;0.86;0.64;28.1;50;7.4;Normal;normal
12/09/2024 13:00;13;Jeudi;0;0;1;Automne;Nord;3;0.0;0.0;0.0;0.0;0.0;34.4;73;11.2;Leger;coupure
12/09/2024 13:15;13;Jeudi;0;0;1;Automne;Nord;1;490.0;229.6;2.134;0.86;4.047;29.9;50;7.9;Leger;surconsommation
12/09/2024 13:45;13;Jeudi;0;0;1;Automne;Centre;2;77.2;233.0;0.331;0.92;0.619;28.8;58;37.9;Normal;normal
12/09/2024 15:45;15;Jeudi;0;0;1;Automne;Centre;3;5649.8;227.3;24.856;0.91;37.316;25.6;20;10.0;Critique;surconsommation
12/09/2024 17:30;17;Jeudi;0;0;1;Automne;Nord;4;394.9;219.0;1.803;0.86;4.75;31.9;45;8.1;Normal;normal
12/09/2024 17:45;17;Jeudi;0;0;1;Automne;Nord;2;70.8;227.5;0.311;0.95;0.862;30.7;45;5.3;Normal;normal
12/09/2024 17:45;17;Jeudi;0;0;1;Automne;Sud;2;0.0;0.0;0.0;0.0;0.0;35.6;53;3.2;Eleve;coupure
12/09/2024 18:45;18;Jeudi;0;0;0;Automne;Sud;3;89.0;237.2;0.375;0.89;0.827;31.1;23;2.7;Normal;normal
12/09/2024 19:30;19;Jeudi;0;0;0;Automne;Sud;2;124.1;225.6;0.55;0.86;1.207;27.9;41;1.2;Normal;normal
12/09/2024 21:45;21;Jeudi;0;0;0;Automne;Centre;2;390.6;233.5;1.673;0.93;4.2;26.7;90;13.9;Normal;normal
12/09/2024 22:30;22;Jeudi;0;0;0;Automne;Sud;3;485.4;229.0;2.12;0.86;5.98;32.1;44;2.5;Normal;normal
13/09/2024 12:30;12;Vendredi;1;0;0;Automne;Nord;2;1427.3;231.2;6.173;0.94;9.353;32.8;48;18.9;Modere;surconsommation
13/09/2024 14:45;14;Vendredi;1;0;0;Automne;Nord;4;538.4;229.8;2.343;0.85;4.959;30.7;41;21.7;Normal;normal
13/09/2024 14:45;14;Vendredi;1;0;0;Automne;Sud;1;616.9;227.1;2.716;0.86;3.641;32.8;73;11.2;Modere;surconsommation
13/09/2024 16:15;16;Vendredi;1;0;0;Automne;Centre;2;4473.0;231.6;19.313;0.85;34.857;30.8;54;1.1;Critique;surconsommation
13/09/2024 17:15;17;Vendredi;1;0;0;Automne;Sud;2;797.5;235.2;3.391;0.94;9.586;37.1;56;3.7;Leger;surconsommation
13/09/2024 17:30;17;Vendredi;1;0;0;Automne;Nord;2;70.2;236.6;0.297;0.91;0.614;29.9;80;40.0;Normal;normal
13/09/2024 21:15;21;Vendredi;1;0;0;Automne;Centre;2;0.0;0.0;0.0;0.0;0.0;26.4;82;18.5;Modere;coupure
13/09/2024 22:15;22;Vendredi;1;0;0;Automne;Nord;1;0.0;0.0;0.0;0.0;0.0;27.5;46;7.7;Modere;coupure
13/09/2024 22:45;22;Vendredi;1;0;0;Automne;Centre;4;2576.5;227.4;11.33;0.91;37.252;23.5;56;7.2;Modere;surconsommation
13/09/2024 23:30;23;Vendredi;1;0;0;Automne;Centre;3;56.0;232.7;0.241;0.92;0.735;21.2;65;2.5;Normal;normal
14/09/2024 00:00;0;Samedi;1;0;0;Automne;Centre;3;46.1;225.1;0.205;0.86;0.0;20.6;33;9.5;Normal;normal
14/09/2024 01:00;1;Samedi;1;0;0;Automne;Centre;2;311.9;233.5;1.336;0.87;0.217;21.0;55;3.9;Leger;surconsommation
14/09/2024 02:45;2;Samedi;1;0;0;Automne;Nord;4;46.8;235.0;0.199;0.88;0.078;19.8;62;5.1;Normal;normal
14/09/2024 04:00;4;Samedi;1;0;0;Automne;Centre;3;189.8;225.4;0.842;0.94;0.417;20.9;59;6.8;Normal;normal
14/09/2024 06:15;6;Samedi;1;0;0;Automne;Nord;3;199.3;228.1;0.874;0.85;0.767;26.4;76;20.6;Normal;normal
14/09/2024 08:00;8;Samedi;1;0;0;Automne;Sud;3;343.1;224.1;1.531;0.94;1.116;31.1;45;1.7;Normal;normal
14/09/2024 09:30;9;Samedi;1;0;0;Automne;Nord;3;0.0;0.0;0.0;0.0;0.0;28.5;57;2.5;Modere;coupure
14/09/2024 12:00;12;Samedi;1;0;0;Automne;Nord;2;391.7;227.0;1.726;0.89;3.031;30.4;43;3.4;Normal;normal
14/09/2024 12:15;12;Samedi;1;0;0;Automne;Nord;3;1853.2;235.9;7.856;0.95;11.109;32.0;51;4.9;Modere;surconsommation
14/09/2024 13:15;13;Samedi;1;0;0;Automne;Nord;2;488.1;229.1;2.131;0.89;4.116;28.1;35;40.0;Leger;surconsommation
14/09/2024 19:15;19;Samedi;1;0;0;Automne;Nord;2;407.8;227.9;1.789;0.94;4.151;22.9;44;4.1;Normal;normal
14/09/2024 19:30;19;Samedi;1;0;0;Automne;Centre;2;185.3;227.0;0.816;0.97;1.552;24.1;46;2.4;Normal;normal
14/09/2024 19:45;19;Samedi;1;0;0;Automne;Nord;2;623.6;232.8;2.679;0.88;7.064;25.7;75;1.1;Leger;surconsommation
14/09/2024 22:00;22;Samedi;1;0;0;Automne;Centre;2;89.5;237.0;0.378;0.96;0.851;26.6;83;7.1;Normal;normal
15/09/2024 01:30;1;Dimanche;0;0;0;Automne;Centre;2;650.6;225.7;2.883;0.9;0.666;19.1;71;6.7;Eleve;surconsommation
15/09/2024 03:30;3;Dimanche;0;0;0;Automne;Nord;3;2233.8;223.2;10.008;0.86;5.413;17.2;60;13.4;Critique;surconsommation
15/09/2024 04:30;4;Dimanche;0;0;0;Automne;Nord;1;52.6;231.1;0.228;0.97;0.125;16.5;63;3.9;Normal;normal
15/09/2024 04:45;4;Dimanche;0;0;0;Automne;Sud;2;706.2;227.0;3.111;0.96;2.154;26.2;56;40.0;Eleve;surconsommation
15/09/2024 07:45;7;Dimanche;0;0;0;Automne;Centre;2;140.7;225.8;0.623;0.97;0.606;19.6;65;1.7;Normal;normal
15/09/2024 12:15;12;Dimanche;0;0;1;Automne;Centre;3;448.8;217.3;2.065;0.85;3.475;33.0;20;1.9;Normal;normal
15/09/2024 12:30;12;Dimanche;0;0;1;Automne;Sud;3;126.0;226.2;0.557;0.92;0.745;32.4;58;2.7;Normal;normal
15/09/2024 13:15;13;Dimanche;0;0;1;Automne;Nord;4;438.5;227.1;1.931;0.95;2.335;33.6;76;8.0;Normal;normal
15/09/2024 17:15;17;Dimanche;0;0;1;Automne;Nord;3;0.0;0.0;0.0;0.0;0.0;31.3;90;13.0;Leger;coupure
15/09/2024 20:30;20;Dimanche;0;0;0;Automne;Sud;1;701.4;229.4;3.058;0.87;8.484;30.4;41;0.2;Modere;surconsommation
15/09/2024 21:00;21;Dimanche;0;0;0;Automne;Nord;1;174.3;221.9;0.785;0.9;2.472;21.7;69;18.7;Normal;normal
15/09/2024 23:15;23;Dimanche;0;0;0;Automne;Centre;3;491.7;220.6;2.229;0.88;5.775;25.2;45;3.7;Normal;normal
16/09/2024 00:00;0;Lundi;0;0;0;Automne;Centre;2;205.3;223.2;0.92;0.85;0.0;22.9;55;3.3;Leger;surconsommation
16/09/2024 02:30;2;Lundi;0;0;0;Automne;Nord;3;141.5;236.6;0.598;0.93;0.208;19.3;26;6.5;Normal;normal
16/09/2024 03:45;3;Lundi;0;0;0;Automne;Nord;2;188.8;237.6;0.795;0.96;0.491;20.1;58;3.2;Leger;surconsommation
16/09/2024 05:30;5;Lundi;0;0;0;Automne;Nord;2;50.0;236.6;0.211;0.96;0.18;22.3;56;19.1;Normal;normal
16/09/2024 05:45;5;Lundi;0;0;0;Automne;Sud;3;47.3;226.7;0.209;0.88;0.144;27.8;28;3.3;Normal;normal
16/09/2024 06:00;6;Lundi;0;0;0;Automne;Sud;1;74.8;226.3;0.331;0.97;0.279;28.8;68;20.7;Normal;normal
16/09/2024 07:15;7;Lundi;0;0;0;Automne;Nord;3;443.5;236.0;1.879;0.91;1.65;25.2;26;11.0;Normal;normal
16/09/2024 10:30;10;Lundi;0;0;1;Automne;Nord;2;289.5;232.5;1.245;0.98;1.956;26.4;48;6.1;Normal;normal
16/09/2024 13:00;13;Lundi;0;0;1;Automne;Sud;1;520.9;226.2;2.303;0.9;3.974;35.3;44;4.3;Modere;surconsommation
16/09/2024 16:00;16;Lundi;0;0;1;Automne;Sud;3;0.0;0.0;0.0;0.0;0.0;34.2;35;0.9;Modere;coupure
16/09/2024 17:00;17;Lundi;0;0;1;Automne;Sud;2;79.9;230.5;0.347;0.98;0.874;32.6;70;0.3;Normal;normal
16/09/2024 17:30;17;Lundi;0;0;1;Automne;Nord;2;1116.8;227.9;4.9;0.88;10.308;32.5;51;11.5;Modere;surconsommation
16/09/2024 19:30;19;Lundi;0;0;0;Automne;Sud;1;219.0;231.9;0.944;0.94;2.734;30.0;38;1.1;Normal;normal
16/09/2024 21:00;21;Lundi;0;0;0;Automne;Centre;1;251.1;220.5;1.139;0.95;3.01;26.4;67;1.1;Normal;normal
16/09/2024 21:30;21;Lundi;0;0;0;Automne;Centre;2;623.4;228.0;2.734;0.85;8.158;27.0;73;3.8;Leger;surconsommation
17/09/2024 01:30;1;Mardi;0;0;0;Automne;Centre;2;101.5;225.3;0.451;0.96;0.063;18.1;74;1.4;Normal;normal
17/09/2024 02:45;2;Mardi;0;0;0;Automne;Centre;2;133.1;228.2;0.583;0.92;0.253;19.0;45;10.1;Normal;normal
17/09/2024 04:15;4;Mardi;0;0;0;Automne;Centre;3;0.0;0.0;0.0;0.0;0.0;19.5;55;3.2;Leger;coupure
17/09/2024 05:45;5;Mardi;0;0;0;Automne;Nord;4;150.7;243.9;0.618;0.89;0.41;23.0;89;0.9;Normal;normal
17/09/2024 08:00;8;Mardi;0;0;1;Automne;Centre;3;273.7;233.1;1.174;0.94;1.505;24.2;70;15.5;Normal;normal
17/09/2024 08:15;8;Mardi;0;0;1;Automne;Sud;2;630.7;231.6;2.723;0.86;2.229;32.5;64;15.6;Leger;surconsommation
17/09/2024 08:45;8;Mardi;0;0;1;Automne;Nord;3;458.4;227.5;2.015;0.85;2.096;25.5;33;14.5;Normal;normal
17/09/2024 13:15;13;Mardi;0;0;1;Automne;Centre;3;287.3;217.7;1.32;0.96;1.954;26.3;36;20.5;Normal;normal
17/09/2024 19:15;19;Mardi;0;0;0;Automne;Sud;2;210.4;224.4;0.938;0.9;2.437;30.6;52;1.9;Normal;normal
17/09/2024 20:00;20;Mardi;0;0;0;Automne;Nord;2;200.7;229.2;0.876;0.93;2.509;26.9;52;3.6;Normal;normal
17/09/2024 21:30;21;Mardi;0;0;0;Automne;Centre;4;624.1;234.1;2.666;0.86;8.849;24.8;40;2.2;Normal;normal
17/09/2024 21:45;21;Mardi;0;0;0;Automne;Sud;4;2264.9;230.4;9.83;0.97;31.276;32.0;47;8.2;Modere;surconsommation
18/09/2024 03:30;3;Mercredi;0;0;0;Automne;Nord;2;0.0;0.0;0.0;0.0;0.0;21.4;44;2.6;Eleve;coupure
18/09/2024 04:00;4;Mercredi;0;0;0;Automne;Nord;3;115.1;225.1;0.511;0.94;0.298;21.0;74;26.7;Normal;normal
18/09/2024 04:00;4;Mercredi;0;0;0;Automne;Centre;3;17.3;244.0;0.071;0.98;0.041;18.0;21;2.5;Normal;normal
18/09/2024 11:00;11;Mercredi;0;0;1;Automne;Sud;3;177.0;226.2;0.782;0.95;0.921;30.8;50;24.8;Normal;normal
18/09/2024 11:15;11;Mercredi;0;0;1;Automne;Centre;2;323.8;232.9;1.39;0.86;1.935;22.9;58;17.5;Normal;normal
18/09/2024 19:30;19;Mercredi;0;0;0;Automne;Centre;2;907.9;228.7;3.97;0.92;10.574;23.5;48;23.4;Leger;surconsommation
18/09/2024 21:30;21;Mercredi;0;0;0;Automne;Centre;1;163.0;228.7;0.713;0.91;2.294;26.7;53;2.4;Normal;normal
18/09/2024 22:15;22;Mercredi;0;0;0;Automne;Nord;2;798.5;231.4;3.451;0.91;11.031;27.8;35;1.6;Leger;surconsommation
18/09/2024 22:30;22;Mercredi;0;0;0;Automne;Nord;2;185.3;233.1;0.795;0.97;2.181;25.0;78;3.8;Normal;normal
19/09/2024 02:30;2;Jeudi;0;0;0;Automne;Centre;2;32.0;225.9;0.142;0.89;0.051;16.3;65;6.5;Normal;normal
19/09/2024 03:00;3;Jeudi;0;0;0;Automne;Centre;3;27.0;232.5;0.116;0.95;0.053;16.4;84;14.9;Normal;normal
19/09/2024 06:00;6;Jeudi;0;0;0;Automne;Sud;4;528.0;241.0;2.191;0.92;2.112;31.3;39;10.6;Modere;surconsommation
19/09/2024 07:15;7;Jeudi;0;0;0;Automne;Centre;2;108.0;230.2;0.469;0.97;0.405;21.6;40;3.1;Normal;normal
19/09/2024 09:15;9;Jeudi;0;0;1;Automne;Centre;2;64.3;229.4;0.28;0.87;0.351;30.4;81;0.2;Normal;normal
19/09/2024 10:45;10;Jeudi;0;0;1;Automne;Nord;2;244.9;220.2;1.112;0.87;1.166;25.1;35;3.6;Normal;normal
19/09/2024 11:00;11;Jeudi;0;0;1;Automne;Centre;3;847.3;230.6;3.674;0.98;5.213;23.6;38;4.6;Leger;surconsommation
19/09/2024 12:45;12;Jeudi;0;0;1;Automne;Nord;4;0.0;0.0;0.0;0.0;0.0;33.1;42;4.2;Eleve;coupure
19/09/2024 14:45;14;Jeudi;0;0;1;Automne;Sud;4;219.0;230.7;0.949;0.93;1.559;36.5;65;0.6;Normal;normal
19/09/2024 15:00;15;Jeudi;0;0;1;Automne;Sud;1;47.3;224.7;0.211;0.92;0.321;37.6;52;1.4;Normal;normal
19/09/2024 15:45;15;Jeudi;0;0;1;Automne;Centre;2;0.0;0.0;0.0;0.0;0.0;29.2;24;3.2;Leger;coupure
19/09/2024 17:30;17;Jeudi;0;0;1;Automne;Sud;4;257.6;230.6;1.117;0.96;2.008;34.7;80;4.3;Normal;normal
19/09/2024 17:45;17;Jeudi;0;0;1;Automne;Nord;2;180.1;228.6;0.788;0.94;1.539;32.2;47;3.3;Normal;normal
19/09/2024 17:45;17;Jeudi;0;0;1;Automne;Nord;2;107.5;235.4;0.457;0.88;0.96;32.7;50;12.6;Normal;normal
19/09/2024 18:00;18;Jeudi;0;0;0;Automne;Nord;3;0.0;0.0;0.0;0.0;0.0;26.1;48;3.0;Modere;coupure
19/09/2024 20:15;20;Jeudi;0;0;0;Automne;Sud;2;166.6;222.3;0.749;0.93;1.467;28.6;59;6.3;Normal;normal
19/09/2024 21:00;21;Jeudi;0;0;0;Automne;Nord;1;273.4;231.4;1.182;0.95;2.908;24.6;39;17.7;Normal;normal
19/09/2024 22:45;22;Jeudi;0;0;0;Automne;Centre;3;2058.7;245.0;8.403;0.92;31.842;22.4;38;3.0;Modere;surconsommation
20/09/2024 00:30;0;Vendredi;1;0;0;Automne;Sud;3;1060.5;229.9;4.613;0.86;0.268;26.2;52;23.6;Eleve;surconsommation
20/09/2024 03:00;3;Vendredi;1;0;0;Automne;Nord;4;304.8;224.7;1.356;0.89;0.621;21.1;68;2.4;Leger;surconsommation
20/09/2024 04:00;4;Vendredi;1;0;0;Automne;Sud;2;111.8;232.0;0.482;0.85;0.294;27.1;65;8.0;Normal;normal
20/09/2024 04:45;4;Vendredi;1;0;0;Automne;Centre;4;107.4;230.4;0.466;0.91;0.314;21.2;64;4.5;Normal;normal
20/09/2024 04:45;4;Vendredi;1;0;0;Automne;Sud;1;209.8;231.3;0.907;0.86;0.405;26.5;84;16.7;Modere;surconsommation
20/09/2024 08:45;8;Vendredi;1;0;0;Automne;Nord;2;1580.5;232.1;6.81;0.89;8.61;26.5;39;6.4;Modere;surconsommation
20/09/2024 12:15;12;Vendredi;1;0;0;Automne;Nord;3;1215.5;222.0;5.475;0.95;8.477;31.3;74;6.4;Modere;surconsommation
20/09/2024 16:45;16;Vendredi;1;0;0;Automne;Centre;3;51.8;231.7;0.224;0.94;0.586;28.6;65;5.0;Normal;normal
20/09/2024 17:00;17;Vendredi;1;0;0;Automne;Nord;2;387.8;228.6;1.696;0.97;3.127;32.5;50;27.2;Normal;normal
20/09/2024 18:45;18;Vendredi;1;0;0;Automne;Centre;3;0.0;0.0;0.0;0.0;0.0;22.7;79;6.9;Leger;coupure
20/09/2024 23:45;23;Vendredi;1;0;0;Automne;Centre;3;396.7;231.0;1.717;0.92;3.913;23.9;31;3.0;Normal;normal
21/09/2024 00:15;0;Samedi;1;0;0;Automne;Centre;3;380.9;227.2;1.676;0.92;0.065;18.9;60;6.7;Leger;surconsommation
21/09/2024 01:15;1;Samedi;1;0;0;Automne;Centre;2;148.5;230.0;0.646;0.88;0.123;21.3;49;8.9;Normal;normal
21/09/2024 01:30;1;Samedi;1;0;0;Automne;Nord;1;180.3;231.6;0.778;0.89;0.13;18.8;79;1.2;Leger;surconsommation
21/09/2024 02:30;2;Samedi;1;0;0;Automne;Centre;1;174.7;234.1;0.746;0.92;0.186;17.9;45;2.4;Leger;surconsommation
21/09/2024 03:45;3;Samedi;1;0;0;Automne;Sud;1;29.6;228.4;0.13;0.87;0.055;25.8;69;14.8;Normal;normal
21/09/2024 06:00;6;Samedi;1;0;0;Automne;Nord;2;101.4;233.6;0.434;0.95;0.386;26.6;41;4.9;Normal;normal
21/09/2024 06:30;6;Samedi;1;0;0;Automne;Sud;2;82.6;226.3;0.365;0.89;0.327;30.0;66;2.2;Normal;normal
21/09/2024 07:00;7;Samedi;1;0;0;Automne;Sud;3;823.1;234.2;3.515;0.93;2.766;32.3;48;0.1;Leger;surconsommation
21/09/2024 07:45;7;Samedi;1;0;0;Automne;Nord;3;749.6;233.8;3.206;0.9;3.951;29.7;35;0.1;Leger;surconsommation
21/09/2024 08:45;8;Samedi;1;0;0;Automne;Sud;1;79.0;231.8;0.341;0.92;0.476;31.5;46;26.2;Normal;normal
21/09/2024 11:15;11;Samedi;1;0;0;Automne;Sud;2;291.9;235.8;1.238;0.97;2.285;30.0;45;0.7;Normal;normal
21/09/2024 11:30;11;Samedi;1;0;0;Automne;Nord;3;940.9;229.4;4.102;0.93;4.613;26.3;77;8.6;Leger;surconsommation
21/09/2024 11:30;11;Samedi;1;0;0;Automne;Centre;2;0.0;0.0;0.0;0.0;0.0;24.0;36;0.7;Leger;coupure
21/09/2024 11:45;11;Samedi;1;0;0;Automne;Sud;4;790.7;217.2;3.64;0.93;4.709;30.2;80;10.8;Leger;surconsommation
21/09/2024 12:30;12;Samedi;1;0;0;Automne;Nord;3;299.4;221.7;1.35;0.87;2.458;30.8;68;2.6;Normal;normal
21/09/2024 16:15;16;Samedi;1;0;0;Automne;Nord;2;5394.2;221.4;24.364;0.92;50.393;32.1;53;12.0;Critique;surconsommation
21/09/2024 17:30;17;Samedi;1;0;0;Automne;Nord;2;561.6;236.9;2.371;0.94;4.23;31.1;45;12.6;Leger;surconsommation
21/09/2024 19:00;19;Samedi;1;0;0;Automne;Centre;3;55.9;223.6;0.25;0.87;0.439;23.5;83;0.8;Normal;normal
21/09/2024 20:45;20;Samedi;1;0;0;Automne;Sud;1;36.5;232.4;0.157;0.86;0.488;28.6;62;4.2;Normal;normal
21/09/2024 22:45;22;Samedi;1;0;0;Automne;Sud;3;179.0;227.6;0.786;0.89;1.883;31.3;64;14.0;Normal;normal
22/09/2024 02:30;2;Dimanche;0;0;0;Automne;Sud;4;112.1;221.4;0.506;0.95;0.137;27.1;53;0.3;Normal;normal
22/09/2024 03:30;3;Dimanche;0;0;0;Automne;Centre;3;334.0;228.4;1.462;0.9;0.58;14.2;56;0.2;Leger;surconsommation
22/09/2024 05:45;5;Dimanche;0;0;0;Automne;Centre;2;35.7;236.3;0.151;0.89;0.1;22.6;52;29.5;Normal;normal
22/09/2024 07:00;7;Dimanche;0;0;0;Automne;Nord;4;508.3;234.8;2.165;0.93;1.817;26.7;62;1.7;Normal;normal
22/09/2024 07:45;7;Dimanche;0;0;0;Automne;Sud;1;227.4;229.4;0.991;0.94;1.175;30.6;89;1.7;Normal;normal
22/09/2024 11:15;11;Dimanche;0;0;1;Automne;Centre;4;260.0;225.1;1.155;0.92;1.27;22.5;38;28.4;Normal;normal
22/09/2024 13:15;13;Dimanche;0;0;1;Automne;Centre;2;379.6;225.8;1.681;0.85;3.212;27.9;52;2.8;Normal;normal
22/09/2024 14:15;14;Dimanche;0;0;1;Automne;Centre;3;292.1;232.9;1.254;0.91;2.719;28.9;41;1.3;Normal;normal
22/09/2024 16:15;16;Dimanche;0;0;1;Automne;Centre;4;185.3;230.6;0.804;0.87;1.556;31.6;42;7.3;Normal;normal
22/09/2024 17:00;17;Dimanche;0;0;1;Automne;Sud;2;220.0;234.3;0.939;0.91;1.564;38.5;61;11.1;Normal;normal
22/09/2024 17:15;17;Dimanche;0;0;1;Automne;Nord;4;0.0;0.0;0.0;0.0;0.0;29.6;46;6.8;Critique;coupure
22/09/2024 18:45;18;Dimanche;0;0;0;Automne;Sud;3;323.4;228.5;1.415;0.86;3.671;34.2;55;5.3;Normal;normal
22/09/2024 21:30;21;Dimanche;0;0;0;Automne;Centre;3;403.2;236.8;1.703;0.95;4.279;23.4;54;3.1;Normal;normal
22/09/2024 23:00;23;Dimanche;0;0;0;Automne;Centre;2;456.7;237.0;1.927;0.91;7.03;23.0;45;13.1;Normal;normal
23/09/2024 03:45;3;Lundi;0;0;0;Automne;Centre;2;111.5;225.9;0.494;0.88;0.252;20.6;55;15.7;Normal;normal
23/09/2024 04:45;4;Lundi;0;0;0;Automne;Centre;4;0.0;0.0;0.0;0.0;0.0;18.0;34;14.6;Eleve;coupure
23/09/2024 07:15;7;Lundi;0;0;0;Automne;Centre;4;169.1;226.3;0.747;0.91;0.811;25.3;79;0.7;Normal;normal
23/09/2024 08:45;8;Lundi;0;0;1;Automne;Nord;3;355.3;235.1;1.511;0.85;2.124;27.3;54;20.2;Normal;normal
23/09/2024 11:00;11;Lundi;0;0;1;Automne;Nord;2;212.2;231.1;0.918;0.96;1.009;25.3;63;3.4;Normal;normal
23/09/2024 15:15;15;Lundi;0;0;1;Automne;Nord;2;623.8;226.2;2.758;0.9;3.853;32.2;61;0.5;Leger;surconsommation
23/09/2024 17:00;17;Lundi;0;0;1;Automne;Sud;3;219.1;231.6;0.946;0.94;1.609;30.2;46;1.9;Normal;normal
23/09/2024 18:45;18;Lundi;0;0;0;Automne;Centre;4;122.1;232.1;0.526;0.88;1.272;21.2;63;0.5;Normal;normal
23/09/2024 21:00;21;Lundi;0;0;0;Automne;Centre;3;773.4;223.4;3.462;0.89;7.68;21.5;67;2.9;Leger;surconsommation
24/09/2024 00:15;0;Mardi;0;0;0;Automne;Nord;1;81.9;230.8;0.355;0.9;0.009;20.4;57;5.8;Normal;normal
24/09/2024 00:30;0;Mardi;0;0;0;Automne;Nord;2;104.7;230.1;0.455;0.97;0.034;17.8;50;0.3;Normal;normal
24/09/2024 01:00;1;Mardi;0;0;0;Automne;Nord;2;241.3;230.0;1.049;0.93;0.114;22.7;57;5.1;Leger;surconsommation
24/09/2024 01:30;1;Mardi;0;0;0;Automne;Sud;4;418.0;238.8;1.75;0.89;0.3;28.6;28;2.5;Leger;surconsommation
24/09/2024 01:30;1;Mardi;0;0;0;Automne;Nord;3;100.7;229.7;0.438;0.94;0.105;19.1;69;1.6;Normal;normal
24/09/2024 02:30;2;Mardi;0;0;0;Automne;Centre;4;338.9;224.6;1.509;0.95;0.543;19.6;57;4.7;Leger;surconsommation
24/09/2024 04:30;4;Mardi;0;0;0;Automne;Centre;3;107.8;229.2;0.47;0.97;0.279;14.5;83;1.9;Normal;normal
24/09/2024 07:45;7;Mardi;0;0;0;Automne;Sud;3;199.0;225.3;0.883;0.97;0.836;29.0;62;1.7;Normal;normal
24/09/2024 08:45;8;Mardi;0;0;1;Automne;Nord;2;839.0;221.7;3.784;0.97;3.148;25.2;29;17.5;Modere;surconsommation
24/09/2024 10:30;10;Mardi;0;0;1;Automne;Centre;3;488.7;228.0;2.143;0.89;2.168;22.2;65;3.3;Normal;normal
24/09/2024 11:00;11;Mardi;0;0;1;Automne;Sud;3;316.6;231.9;1.365;0.88;1.974;31.5;37;7.4;Normal;normal
24/09/2024 11:45;11;Mardi;0;0;1;Automne;Nord;1;249.3;232.7;1.071;0.86;1.81;28.6;69;1.1;Normal;normal
24/09/2024 13:30;13;Mardi;0;0;1;Automne;Nord;3;80.7;233.2;0.346;0.87;0.519;33.4;61;7.0;Normal;normal
24/09/2024 15:00;15;Mardi;0;0;1;Automne;Centre;2;150.6;233.1;0.646;0.94;0.954;29.3;69;0.8;Normal;normal
24/09/2024 15:30;15;Mardi;0;0;1;Automne;Centre;4;446.5;230.8;1.935;0.86;2.783;30.3;38;4.2;Normal;normal
24/09/2024 16:00;16;Mardi;0;0;1;Automne;Sud;2;62.9;233.1;0.27;0.86;0.479;33.5;68;16.4;Normal;normal
24/09/2024 16:00;16;Mardi;0;0;1;Automne;Nord;3;458.7;221.0;2.076;0.95;5.062;34.5;47;19.5;Normal;normal
24/09/2024 16:30;16;Mardi;0;0;1;Automne;Sud;2;349.4;240.1;1.455;0.96;2.345;32.8;74;4.3;Normal;normal
24/09/2024 19:45;19;Mardi;0;0;0;Automne;Nord;3;369.6;224.9;1.643;0.87;3.895;25.9;21;16.3;Normal;normal
24/09/2024 21:45;21;Mardi;0;0;0;Automne;Nord;2;106.1;238.4;0.445;0.9;1.252;28.1;59;5.5;Normal;normal
24/09/2024 22:30;22;Mardi;0;0;0;Automne;Sud;1;421.5;237.0;1.778;0.89;4.212;30.7;50;2.8;Leger;surconsommation
24/09/2024 23:00;23;Mardi;0;0;0;Automne;Sud;3;2152.2;228.8;9.406;0.91;31.697;29.1;41;2.3;Modere;surconsommation
25/09/2024 00:15;0;Mercredi;0;0;0;Automne;Centre;1;16.3;229.1;0.071;0.91;0.003;18.4;57;3.4;Normal;normal
25/09/2024 01:45;1;Mercredi;0;0;0;Automne;Centre;2;89.7;226.5;0.396;0.93;0.071;20.3;52;4.7;Normal;normal
25/09/2024 03:00;3;Mercredi;0;0;0;Automne;Centre;3;135.0;232.0;0.582;0.95;0.252;14.8;50;2.7;Normal;normal
25/09/2024 03:45;3;Mercredi;0;0;0;Automne;Nord;3;62.4;237.2;0.263;0.91;0.138;21.1;70;3.7;Normal;normal
25/09/2024 04:30;4;Mercredi;0;0;0;Automne;Centre;2;74.8;222.8;0.336;0.87;0.155;18.0;46;3.5;Normal;normal
25/09/2024 05:00;5;Mercredi;0;0;0;Automne;Nord;1;142.4;236.9;0.601;0.92;0.487;22.2;55;1.6;Leger;surconsommation
25/09/2024 05:15;5;Mercredi;0;0;0;Automne;Sud;3;183.9;236.6;0.777;0.91;0.451;25.3;38;10.0;Normal;normal
25/09/2024 06:15;6;Mercredi;0;0;0;Automne;Nord;1;91.3;227.6;0.401;0.98;0.266;25.9;44;5.9;Normal;normal
25/09/2024 07:00;7;Mercredi;0;0;0;Automne;Centre;2;330.5;237.1;1.394;0.93;1.195;21.7;67;3.4;Normal;normal
25/09/2024 09:00;9;Mercredi;0;0;1;Automne;Centre;2;749.8;226.7;3.307;0.87;3.956;21.8;82;11.5;Leger;surconsommation
25/09/2024 09:30;9;Mercredi;0;0;1;Automne;Sud;4;427.0;235.9;1.81;0.94;2.555;27.8;62;19.5;Normal;normal
